"Timepoint","c_Viruses","Replicate","Station_Number","Sample_Type","Location","Depth"
3,2.39080848940839,2,445,"VP",1,1
3,4.32421193706031,3,445,"VP",1,1
3,2.36214262629468,4,445,"VPC",1,1
3,2.84178397791487,5,445,"VPC",1,1
3,2.43106634203145,6,445,"VPC",1,1
4,3.2025967501693,1,445,"VP",1,1
4,2.58638705165701,2,445,"VP",1,1
4,2.60519410862579,3,445,"VP",1,1
4,3.46860939900157,4,445,"VPC",1,1
4,2.8590940523365,5,445,"VPC",1,1
4,3.72941368165768,6,445,"VPC",1,1
5,4.00479025668846,1,445,"VP",1,1
5,3.8741282597842,2,445,"VP",1,1
5,4.27183813635671,3,445,"VP",1,1
5,3.52245181452465,4,445,"VPC",1,1
5,2.70853310349427,5,445,"VPC",1,1
5,2.76465748673381,6,445,"VPC",1,1
6,2.57432427008259,1,445,"VP",1,1
6,2.84290891115144,2,445,"VP",1,1
6,2.61675878948224,3,445,"VP",1,1
6,3.36086200667694,4,445,"VPC",1,1
6,2.47027750686811,5,445,"VPC",1,1
6,3.65587468420825,6,445,"VPC",1,1
1,3.75719913214636,1,446,"VP",1,1
1,2.66410648077965,2,446,"VP",1,1
1,3.49499127124446,3,446,"VP",1,1
1,2.17009805596157,4,446,"VPC",1,1
1,2.77923846322292,5,446,"VPC",1,1
1,2.63400853926832,6,446,"VPC",1,1
2,2.7207468298276,1,446,"VP",1,1
2,2.70755002105407,2,446,"VP",1,1
2,2.3232605527198,3,446,"VP",1,1
2,2.88972313205057,4,446,"VPC",1,1
2,2.55424674176304,5,446,"VPC",1,1
2,3.02196921835728,6,446,"VPC",1,1
3,3.14024934277656,1,446,"VP",1,1
3,3.92941251145842,2,446,"VP",1,1
3,3.08129876319816,3,446,"VP",1,1
3,4.84126988058443,4,446,"VPC",1,1
3,2.27707844329287,5,446,"VPC",1,1
3,3.43510582414755,6,446,"VPC",1,1
4,3.62126570824664,1,446,"VP",1,1
4,5.06323464071612,2,446,"VP",1,1
4,3.21019573591139,3,446,"VP",1,1
4,6.08778893724635,4,446,"VPC",1,1
4,3.9791410489808,5,446,"VPC",1,1
4,3.97535689980109,6,446,"VPC",1,1
5,4.09277934375545,1,446,"VP",1,1
5,4.88122153008104,2,446,"VP",1,1
5,3.31383665151646,3,446,"VP",1,1
5,4.36381633819303,4,446,"VPC",1,1
5,3.2364371327275,5,446,"VPC",1,1
5,3.25229336040551,6,446,"VPC",1,1
6,3.3930467574572,1,446,"VP",1,1
6,4.03513604641098,2,446,"VP",1,1
6,5.20492236264976,3,446,"VP",1,1
6,3.33340425306914,4,446,"VPC",1,1
6,4.56258132046141,5,446,"VPC",1,1
6,3.42872005467458,6,446,"VPC",1,1
1,3.24296186294784,1,447,"VP",1,1
1,3.02120448107215,2,447,"VP",1,1
1,4.16067520516734,3,447,"VP",1,1
1,3.26964448863981,4,447,"VPC",1,1
1,3.15685593963965,5,447,"VPC",1,1
1,3.53108588000484,6,447,"VPC",1,1
2,3.47984061939678,1,447,"VP",1,1
2,3.60640690494899,2,447,"VP",1,1
2,3.30686905476052,3,447,"VP",1,1
2,3.68106967511088,4,447,"VPC",1,1
2,4.34389095146964,5,447,"VPC",1,1
2,2.92080213969436,6,447,"VPC",1,1
3,3.70680837398724,1,447,"VP",1,1
3,4.60325789989436,2,447,"VP",1,1
3,5.63387540421261,3,447,"VP",1,1
3,3.41442175306193,4,447,"VPC",1,1
3,4.91358925053333,5,447,"VPC",1,1
3,3.95395853881443,6,447,"VPC",1,1
4,3.56522779805798,1,447,"VP",1,1
4,2.90826911174085,2,447,"VP",1,1
4,2.85836745050787,3,447,"VP",1,1
4,3.27162301421447,4,447,"VPC",1,1
4,2.93977060927239,5,447,"VPC",1,1
4,3.4414390355316,6,447,"VPC",1,1
5,2.66595722727811,1,447,"VP",1,1
5,2.70221751067524,2,447,"VP",1,1
5,2.73892790633751,3,447,"VP",1,1
5,2.834184619432,4,447,"VPC",1,1
5,2.79014621361058,5,447,"VPC",1,1
5,2.78418790974142,6,447,"VPC",1,1
6,2.51764395430647,1,447,"VP",1,1
6,3.50082726813541,2,447,"VP",1,1
6,3.6330910097453,3,447,"VP",1,1
6,3.47334658605639,4,447,"VPC",1,1
6,3.81173172638894,5,447,"VPC",1,1
6,4.43790580317659,6,447,"VPC",1,1
1,2.90452667139234,1,448,"VP",1,1
1,2.67498359584491,2,448,"VP",1,1
1,2.55145683702317,3,448,"VP",1,1
1,2.63327030970815,4,448,"VPC",1,1
1,2.83972604615141,5,448,"VPC",1,1
1,2.69715986568823,6,448,"VPC",1,1
2,2.79181633511476,1,448,"VP",1,1
2,3.83736323863746,2,448,"VP",1,1
2,2.8646441135535,3,448,"VP",1,1
2,2.28174611995794,4,448,"VPC",1,1
2,2.85688830507796,5,448,"VPC",1,1
2,3.87690486451954,6,448,"VPC",1,1
3,3.83378720900809,1,448,"VP",1,1
3,3.07954193265497,2,448,"VP",1,1
3,3.94967657362754,3,448,"VP",1,1
3,3.25671159362813,4,448,"VPC",1,1
3,3.03737575071742,5,448,"VPC",1,1
3,2.90551148953921,6,448,"VPC",1,1
4,2.85810301689938,1,448,"VP",1,1
4,4.34768268880529,2,448,"VP",1,1
4,2.86583713012411,3,448,"VP",1,1
4,4.47033775926248,4,448,"VPC",1,1
4,2.02618348583667,5,448,"VPC",1,1
4,2.62013744453485,6,448,"VPC",1,1
5,3.32010959722519,1,448,"VP",1,1
5,3.34570153308393,2,448,"VP",1,1
5,3.52841474981132,3,448,"VP",1,1
5,3.27726192249323,4,448,"VPC",1,1
5,2.86450348141271,5,448,"VPC",1,1
5,3.86665188481731,6,448,"VPC",1,1
6,4.69743227503525,1,448,"VP",1,1
6,2.82124922475151,2,448,"VP",1,1
6,4.83699655620639,3,448,"VP",1,1
6,2.91250299595165,4,448,"VPC",1,1
6,2.92101866340259,5,448,"VPC",1,1
6,2.32205386807706,6,448,"VPC",1,1
1,2.8981499231553,1,449,"VP",1,1
1,2.28546114706866,2,449,"VP",1,1
1,3.3636758147285,3,449,"VP",1,1
1,2.22390514195043,4,449,"VPC",1,1
1,3.41626569127245,5,449,"VPC",1,1
1,2.33225868084046,6,449,"VPC",1,1
2,3.47929393083563,1,449,"VP",1,1
2,3.41601335028692,2,449,"VP",1,1
2,4.48642780830635,3,449,"VP",1,1
2,4.64805875349878,4,449,"VPC",1,1
2,5.2116348793849,5,449,"VPC",1,1
2,3.66301716072067,6,449,"VPC",1,1
3,2.19512038986764,1,449,"VP",1,1
3,5.71534741724836,2,449,"VP",1,1
3,2.76417236103593,3,449,"VP",1,1
3,5.94477441716704,4,449,"VPC",1,1
3,2.74710567991532,5,449,"VPC",1,1
3,3.16295274358013,6,449,"VPC",1,1
4,2.8928944375026,1,449,"VP",1,1
4,3.40897496375346,2,449,"VP",1,1
4,3.94753524278275,3,449,"VP",1,1
4,2.37913219188849,4,449,"VPC",1,1
4,3.42629181377249,5,449,"VPC",1,1
4,3.44183696741838,6,449,"VPC",1,1
5,2.62298432837759,1,449,"VP",1,1
5,3.20868278875332,2,449,"VP",1,1
5,2.54364976232808,3,449,"VP",1,1
5,5.34347650909307,4,449,"VPC",1,1
5,2.58218628997565,5,449,"VPC",1,1
5,4.84153858352578,6,449,"VPC",1,1
6,4.58472767389923,1,449,"VP",1,1
6,3.66394555587762,2,449,"VP",1,1
6,4.22110177064555,3,449,"VP",1,1
6,3.30534281665529,4,449,"VPC",1,1
6,2.90843672828121,5,449,"VPC",1,1
6,4.2989739662553,6,449,"VPC",1,1
1,2.4195767415907,1,450,"VP",1,1
1,3.79432758868287,2,450,"VP",1,1
1,2.6694013635273,3,450,"VP",1,1
1,3.33482543325271,4,450,"VPC",1,1
1,2.76907059795733,5,450,"VPC",1,1
1,3.39944304991841,6,450,"VPC",1,1
2,4.50644897008909,1,450,"VP",1,1
2,2.27490618760004,2,450,"VP",1,1
2,3.44115858105956,3,450,"VP",1,1
2,3.6209883891662,4,450,"VPC",1,1
2,4.05779060107305,5,450,"VPC",1,1
2,3.41111359173765,6,450,"VPC",1,1
3,2.47864021125188,1,450,"VP",1,1
3,4.36365867717233,2,450,"VP",1,1
3,3.14436190661165,3,450,"VP",1,1
3,3.0315269881165,4,450,"VPC",1,1
3,3.22387388058998,5,450,"VPC",1,1
3,4.19737108178902,6,450,"VPC",1,1
4,2.96553940511289,1,450,"VP",1,1
4,5.24428206681488,2,450,"VP",1,1
4,3.3769234637897,3,450,"VP",1,1
4,4.24843886025925,4,450,"VPC",1,1
4,2.91860754185186,5,450,"VPC",1,1
4,3.91834897014783,6,450,"VPC",1,1
5,4.0866828425238,1,450,"VP",1,1
5,2.33724327494706,2,450,"VP",1,1
5,3.36465315711669,3,450,"VP",1,1
5,2.51787011180686,4,450,"VPC",1,1
5,3.23178423092811,5,450,"VPC",1,1
5,2.43867321570702,6,450,"VPC",1,1
6,2.71673606598455,1,450,"VP",1,1
6,3.81441332289188,2,450,"VP",1,1
6,2.63494674496098,3,450,"VP",1,1
6,2.99574135707583,4,450,"VPC",1,1
6,2.56793283902999,5,450,"VPC",1,1
6,4.41331452856833,6,450,"VPC",1,1
1,3.44070916072283,1,451,"VP",1,1
1,3.74063188072723,2,451,"VP",1,1
1,2.94228955704161,3,451,"VP",1,1
1,4.52760483554674,4,451,"VPC",1,1
1,2.59902484191025,5,451,"VPC",1,1
1,3.13355568372325,6,451,"VPC",1,1
2,3.93631637321952,1,451,"VP",1,1
2,3.46303064310723,2,451,"VP",1,1
2,4.04887440796422,3,451,"VP",1,1
2,3.60418605994637,4,451,"VPC",1,1
2,2.74656794968307,5,451,"VPC",1,1
2,3.09474837895886,6,451,"VPC",1,1
3,4.26078615455696,1,451,"VP",1,1
3,2.93387568111249,2,451,"VP",1,1
3,4.24562096204468,3,451,"VP",1,1
3,2.81984907585773,4,451,"VPC",1,1
3,2.17919700729609,5,451,"VPC",1,1
3,3.65317622231614,6,451,"VPC",1,1
4,2.97719378183551,1,451,"VP",1,1
4,5.3110578774003,2,451,"VP",1,1
4,3.58291113812501,3,451,"VP",1,1
4,5.06902410195226,4,451,"VPC",1,1
4,3.24179524902323,5,451,"VPC",1,1
4,2.95673061676247,6,451,"VPC",1,1
5,3.21947202824014,1,451,"VP",1,1
5,2.60196676545646,2,451,"VP",1,1
5,4.74180983020449,3,451,"VP",1,1
5,4.44350566578242,4,451,"VPC",1,1
5,4.4499910557413,5,451,"VPC",1,1
5,4.69838211150854,6,451,"VPC",1,1
6,2.9718108251579,1,451,"VP",1,1
6,3.32974225306033,2,451,"VP",1,1
6,2.50568845820803,3,451,"VP",1,1
6,2.38089660119695,4,451,"VPC",1,1
6,3.14133212154734,5,451,"VPC",1,1
6,3.1153204328625,6,451,"VPC",1,1
1,3.42811226252456,1,452,"VP",1,1
1,4.04893390621733,2,452,"VP",1,1
1,5.15365714410695,3,452,"VP",1,1
1,2.16950613633679,4,452,"VPC",1,1
1,4.18916205157911,5,452,"VPC",1,1
1,4.05975819865865,6,452,"VPC",1,1
2,2.72667326293368,1,452,"VP",1,1
2,3.69543035693533,2,452,"VP",1,1
2,3.20763653553048,3,452,"VP",1,1
2,3.95360731734321,4,452,"VPC",1,1
2,3.8436790010277,5,452,"VPC",1,1
2,2.59956059105054,6,452,"VPC",1,1
3,5.26410416490172,1,452,"VP",1,1
3,4.96824912224847,2,452,"VP",1,1
3,3.51566091856105,3,452,"VP",1,1
3,2.75348894233942,4,452,"VPC",1,1
3,5.92424270674478,5,452,"VPC",1,1
3,4.68112399386997,6,452,"VPC",1,1
4,2.82008184065103,1,452,"VP",1,1
4,3.39286272367528,2,452,"VP",1,1
4,3.0571315517796,3,452,"VP",1,1
4,3.67287544975377,4,452,"VPC",1,1
4,2.3084332937895,5,452,"VPC",1,1
4,4.25615964107601,6,452,"VPC",1,1
5,4.30543025249001,1,452,"VP",1,1
5,4.07710533015889,2,452,"VP",1,1
5,2.52948398180888,3,452,"VP",1,1
5,3.87689518467825,4,452,"VPC",1,1
5,3.90207853704425,5,452,"VPC",1,1
5,2.75913541278959,6,452,"VPC",1,1
6,3.19771082296969,1,452,"VP",1,1
6,4.19048868095432,2,452,"VP",1,1
6,2.73060034922917,3,452,"VP",1,1
6,3.84699636182024,4,452,"VPC",1,1
6,3.87450470707974,5,452,"VPC",1,1
6,3.06878922952062,6,452,"VPC",1,1
1,4.06224237601944,1,453,"VP",1,1
1,2.70157079777493,2,453,"VP",1,1
1,3.50049206158211,3,453,"VP",1,1
1,3.12482371973381,4,453,"VPC",1,1
1,3.2677825146881,5,453,"VPC",1,1
1,3.06904054078037,6,453,"VPC",1,1
2,3.07429372444933,1,453,"VP",1,1
2,2.47086090604238,2,453,"VP",1,1
2,3.126916000318,3,453,"VP",1,1
2,2.67037990786229,4,453,"VPC",1,1
2,2.40732612993965,5,453,"VPC",1,1
2,2.56177524494638,6,453,"VPC",1,1
3,2.44236852321078,1,453,"VP",1,1
3,3.53686540631364,2,453,"VP",1,1
3,2.39656337743627,3,453,"VP",1,1
3,4.27687462485752,4,453,"VPC",1,1
3,2.45607086616806,5,453,"VPC",1,1
3,3.20653363512467,6,453,"VPC",1,1
4,4.42110683992618,1,453,"VP",1,1
4,3.47306591604193,2,453,"VP",1,1
4,3.74023528141333,3,453,"VP",1,1
4,3.49797476213571,4,453,"VPC",1,1
4,2.89039589198986,5,453,"VPC",1,1
4,3.0215961349555,6,453,"VPC",1,1
5,4.06696720622192,1,453,"VP",1,1
5,5.50212366019744,2,453,"VP",1,1
5,3.4212327453028,3,453,"VP",1,1
5,3.17335949550307,4,453,"VPC",1,1
5,4.94326666596053,5,453,"VPC",1,1
5,5.31840775428785,6,453,"VPC",1,1
6,5.33980863451324,1,453,"VP",1,1
6,3.51709723976519,2,453,"VP",1,1
6,3.21040885144142,3,453,"VP",1,1
6,4.65728879148576,4,453,"VPC",1,1
6,5.696636070931,5,453,"VPC",1,1
6,3.52891636519118,6,453,"VPC",1,1
1,3.19685019171944,1,454,"VP",1,1
1,4.79534374302751,2,454,"VP",1,1
1,3.49158290335267,3,454,"VP",1,1
1,3.82618509053162,4,454,"VPC",1,1
1,2.46610670409307,5,454,"VPC",1,1
1,3.39146940016776,6,454,"VPC",1,1
2,2.7077887985742,1,454,"VP",1,1
2,4.96049974532788,2,454,"VP",1,1
2,2.76231727219136,3,454,"VP",1,1
2,3.61523359897784,4,454,"VPC",1,1
2,2.52440785241465,5,454,"VPC",1,1
2,4.29374514799317,6,454,"VPC",1,1
3,2.49581125219678,1,454,"VP",1,1
3,3.33816979730626,2,454,"VP",1,1
3,2.32078769758689,3,454,"VP",1,1
3,2.73932296765579,4,454,"VPC",1,1
3,2.68479826982803,5,454,"VPC",1,1
3,2.88652045318439,6,454,"VPC",1,1
4,3.6577393364727,1,454,"VP",1,1
4,3.32451145430476,2,454,"VP",1,1
4,2.66885492281389,3,454,"VP",1,1
4,2.70301622801146,4,454,"VPC",1,1
4,3.16254845498799,5,454,"VPC",1,1
4,2.8087349071982,6,454,"VPC",1,1
5,3.88441831867207,1,454,"VP",1,1
5,2.56156318707938,2,454,"VP",1,1
5,3.39678739222653,3,454,"VP",1,1
5,2.49504973620086,4,454,"VPC",1,1
5,4.44864362938281,5,454,"VPC",1,1
5,2.48079294740859,6,454,"VPC",1,1
6,4.59518375625852,1,454,"VP",1,1
6,4.96095964069437,2,454,"VP",1,1
6,3.57722927365517,3,454,"VP",1,1
6,3.31932889990396,4,454,"VPC",1,1
6,3.92808750099456,5,454,"VPC",1,1
6,5.59477047000858,6,454,"VPC",1,1
1,5.45246499757595,1,455,"VP",1,1
1,3.04481205595289,2,455,"VP",1,1
1,3.76414684044886,3,455,"VP",1,1
1,2.94724965545413,4,455,"VPC",1,1
1,4.52418253712911,5,455,"VPC",1,1
1,3.08886596982063,6,455,"VPC",1,1
2,4.06727658221348,1,455,"VP",1,1
2,2.61790220334222,2,455,"VP",1,1
2,4.97628788529871,3,455,"VP",1,1
2,3.43468918766956,4,455,"VPC",1,1
2,3.70281456886916,5,455,"VPC",1,1
2,3.99126219480456,6,455,"VPC",1,1
3,3.86585716601037,1,455,"VP",1,1
3,3.12034108933421,2,455,"VP",1,1
3,3.87109546830083,3,455,"VP",1,1
3,4.8683195789761,4,455,"VPC",1,1
3,2.97918177233638,5,455,"VPC",1,1
3,4.33869114660737,6,455,"VPC",1,1
4,2.27684905428496,1,455,"VP",1,1
4,2.69171321844558,2,455,"VP",1,1
4,2.07738514460208,3,455,"VP",1,1
4,4.3225549441101,4,455,"VPC",1,1
4,2.22386045610072,5,455,"VPC",1,1
4,4.46384963266334,6,455,"VPC",1,1
5,4.35983910790611,1,455,"VP",1,1
5,3.6597579321769,2,455,"VP",1,1
5,3.24269309295792,3,455,"VP",1,1
5,4.79432945366713,4,455,"VPC",1,1
5,4.74350689246737,5,455,"VPC",1,1
5,3.59538532904664,6,455,"VPC",1,1
6,4.44391215440858,1,455,"VP",1,1
6,4.55308383169497,2,455,"VP",1,1
6,2.97221767640912,3,455,"VP",1,1
6,2.51919934787217,4,455,"VPC",1,1
6,4.16067708509775,5,455,"VPC",1,1
6,4.5042687980134,6,455,"VPC",1,1
1,3.42687023732638,1,456,"VP",1,1
1,3.06400746122213,2,456,"VP",1,1
1,2.45218581043058,3,456,"VP",1,1
1,2.96962268557811,4,456,"VPC",1,1
1,3.29868121967604,5,456,"VPC",1,1
1,3.34627752068143,6,456,"VPC",1,1
2,3.43112669224464,1,456,"VP",1,1
2,4.95851335201193,2,456,"VP",1,1
2,3.25525698916276,3,456,"VP",1,1
2,4.86402355037375,4,456,"VPC",1,1
2,3.07646440134707,5,456,"VPC",1,1
2,2.573946052194,6,456,"VPC",1,1
3,2.28374554275647,1,456,"VP",1,1
3,2.56048193113926,2,456,"VP",1,1
3,2.39195166630763,3,456,"VP",1,1
3,2.67040774390797,4,456,"VPC",1,1
3,2.49282406478393,5,456,"VPC",1,1
3,2.68293743867239,6,456,"VPC",1,1
4,3.01622777673373,1,456,"VP",1,1
4,3.99010479662233,2,456,"VP",1,1
4,4.85207299312993,3,456,"VP",1,1
4,5.42991199410083,4,456,"VPC",1,1
4,5.02362372415513,5,456,"VPC",1,1
4,4.23814819653416,6,456,"VPC",1,1
5,4.86471880507466,1,456,"VP",1,1
5,4.39714501247267,2,456,"VP",1,1
5,5.1408866109177,3,456,"VP",1,1
5,4.80192433396028,4,456,"VPC",1,1
5,3.03039166641047,5,456,"VPC",1,1
5,3.04177573856114,6,456,"VPC",1,1
6,2.2594696786297,1,456,"VP",1,1
6,2.13219240691739,2,456,"VP",1,1
6,2.79228292295167,3,456,"VP",1,1
6,2.20027462685864,4,456,"VPC",1,1
6,3.00058176351593,5,456,"VPC",1,1
6,2.19102088922792,6,456,"VPC",1,1
1,4.05040039426199,1,457,"VP",1,1
1,2.61999229541496,2,457,"VP",1,1
1,3.00454917732013,3,457,"VP",1,1
1,3.07876172075606,4,457,"VPC",1,1
1,4.15765574711244,5,457,"VPC",1,1
1,2.72288530768005,6,457,"VPC",1,1
2,4.81652803712302,1,457,"VP",1,1
2,2.2859746418391,2,457,"VP",1,1
2,3.0670442418561,3,457,"VP",1,1
2,2.30094080515393,4,457,"VPC",1,1
2,4.59311351402508,5,457,"VPC",1,1
2,2.30680658187538,6,457,"VPC",1,1
3,2.94736729125319,1,457,"VP",1,1
3,3.1070256578664,2,457,"VP",1,1
3,3.27504492446563,3,457,"VP",1,1
3,4.59822173092763,4,457,"VPC",1,1
3,2.92934753891968,5,457,"VPC",1,1
3,4.90503213309212,6,457,"VPC",1,1
4,2.71064835120334,1,457,"VP",1,1
4,2.5655311653888,2,457,"VP",1,1
4,2.89950979602974,3,457,"VP",1,1
4,3.41622205955059,4,457,"VPC",1,1
4,2.85848740674665,5,457,"VPC",1,1
4,3.67230063766642,6,457,"VPC",1,1
5,3.16320595472305,1,457,"VP",1,1
5,2.31354927022328,2,457,"VP",1,1
5,2.8804472353152,3,457,"VP",1,1
5,3.09636208018935,4,457,"VPC",1,1
5,3.55034696906348,5,457,"VPC",1,1
5,2.89695664814071,6,457,"VPC",1,1
6,3.22609646498845,1,457,"VP",1,1
6,5.10102134939794,2,457,"VP",1,1
6,3.01560627294875,3,457,"VP",1,1
6,4.3809741646917,4,457,"VPC",1,1
6,3.28341111675695,5,457,"VPC",1,1
6,3.28589165394431,6,457,"VPC",1,1
1,4.13508706536495,1,458,"VP",1,1
1,5.2886127091232,2,458,"VP",1,1
1,3.24151357684115,3,458,"VP",1,1
1,4.5260010590099,4,458,"VPC",1,1
1,3.02921148454359,5,458,"VPC",1,1
1,3.3598205211538,6,458,"VPC",1,1
2,2.49395044787972,1,458,"VP",1,1
2,3.35370671201922,2,458,"VP",1,1
2,2.52775449581793,3,458,"VP",1,1
2,3.12635368005278,4,458,"VPC",1,1
2,2.5645350509656,5,458,"VPC",1,1
2,2.8501302040979,6,458,"VPC",1,1
3,3.53786859666992,1,458,"VP",1,1
3,3.28026109551494,2,458,"VP",1,1
3,2.32907184841341,3,458,"VP",1,1
3,3.6120513124929,4,458,"VPC",1,1
3,3.40851083823313,5,458,"VPC",1,1
3,2.45472381684302,6,458,"VPC",1,1
4,2.3374680179241,1,458,"VP",1,1
4,3.91051380287887,2,458,"VP",1,1
4,2.59979465350307,3,458,"VP",1,1
4,3.14854759033744,4,458,"VPC",1,1
4,2.3660333810098,5,458,"VPC",1,1
4,4.47352407740435,6,458,"VPC",1,1
5,3.31485798781224,1,458,"VP",1,1
5,4.78814126952537,2,458,"VP",1,1
5,3.72308290304425,3,458,"VP",1,1
5,4.25845317139987,4,458,"VPC",1,1
5,2.88849038987743,5,458,"VPC",1,1
5,3.28427734540996,6,458,"VPC",1,1
6,2.76782994417363,1,458,"VP",1,1
6,4.58176360120045,2,458,"VP",1,1
6,2.71730767287588,3,458,"VP",1,1
6,3.14091635139937,4,458,"VPC",1,1
6,2.50355063703458,5,458,"VPC",1,1
6,4.40062308950051,6,458,"VPC",1,1
1,3.07822302215093,1,459,"VP",1,1
1,2.23672313292452,2,459,"VP",1,1
1,3.27871565191584,3,459,"VP",1,1
1,3.20871288021622,4,459,"VPC",1,1
1,3.09213860610717,5,459,"VPC",1,1
1,3.11958457428616,6,459,"VPC",1,1
2,2.93878898219414,1,459,"VP",1,1
2,2.14522087997211,2,459,"VP",1,1
2,4.49371363466143,3,459,"VP",1,1
2,2.1514584416522,4,459,"VPC",1,1
2,4.4893186639741,5,459,"VPC",1,1
2,2.04025176410162,6,459,"VPC",1,1
3,4.66074740066213,1,459,"VP",1,1
3,2.9423339741014,2,459,"VP",1,1
3,2.72497767539919,3,459,"VP",1,1
3,2.91907860238936,4,459,"VPC",1,1
3,4.71227863778604,5,459,"VPC",1,1
3,2.83686434756023,6,459,"VPC",1,1
4,3.21051587510914,1,459,"VP",1,1
4,3.07092576132177,2,459,"VP",1,1
4,2.55749608236763,3,459,"VP",1,1
4,4.25125835255201,4,459,"VPC",1,1
4,3.28756270657751,5,459,"VPC",1,1
4,3.79301438847016,6,459,"VPC",1,1
5,3.03763967059407,1,459,"VP",1,1
5,3.1809661831144,2,459,"VP",1,1
5,4.44544449461331,3,459,"VP",1,1
5,3.89270733557978,4,459,"VPC",1,1
5,3.7461210639015,5,459,"VPC",1,1
5,2.77284544265274,6,459,"VPC",1,1
6,4.44154596079426,1,459,"VP",1,1
6,2.48518088290415,2,459,"VP",1,1
6,5.15594457539248,3,459,"VP",1,1
6,2.55367188804791,4,459,"VPC",1,1
6,3.36012917361386,5,459,"VPC",1,1
6,2.77976468661754,6,459,"VPC",1,1
1,4.76790020974731,1,460,"VP",1,1
1,2.16824796407619,2,460,"VP",1,1
1,4.19439034342171,3,460,"VP",1,1
1,2.34397141248071,4,460,"VPC",1,1
1,3.28903461010236,5,460,"VPC",1,1
1,2.19641664555244,6,460,"VPC",1,1
2,3.48715378528959,1,460,"VP",1,1
2,4.56514597637074,2,460,"VP",1,1
2,2.97535293572556,3,460,"VP",1,1
2,4.4815624837441,4,460,"VPC",1,1
2,3.20726946996118,5,460,"VPC",1,1
2,2.78797839472929,6,460,"VPC",1,1
3,2.63477418004078,1,460,"VP",1,1
3,4.03272671964607,2,460,"VP",1,1
3,3.14773117509477,3,460,"VP",1,1
3,3.84393990252241,4,460,"VPC",1,1
3,3.73695184785223,5,460,"VPC",1,1
3,2.2551104953657,6,460,"VPC",1,1
4,2.28980023887718,1,460,"VP",1,1
4,2.32755074713736,2,460,"VP",1,1
4,2.70552493897372,3,460,"VP",1,1
4,2.16854666158929,4,460,"VPC",1,1
4,2.82052092527854,5,460,"VPC",1,1
4,2.32161216236635,6,460,"VPC",1,1
5,4.74223688370889,1,460,"VP",1,1
5,2.61988126282474,2,460,"VP",1,1
5,3.26163972330807,3,460,"VP",1,1
5,2.69693838259279,4,460,"VPC",1,1
5,4.19700574280508,5,460,"VPC",1,1
5,2.76762357326192,6,460,"VPC",1,1
6,2.45603617067364,1,460,"VP",1,1
6,2.3566237186052,2,460,"VP",1,1
6,3.23434525704316,3,460,"VP",1,1
6,3.10765201357283,4,460,"VPC",1,1
6,3.52935625561734,5,460,"VPC",1,1
6,3.35811824980916,6,460,"VPC",1,1
1,2.06780755442718,1,461,"VP",1,1
1,2.65203057459417,2,461,"VP",1,1
1,2.1095955697996,3,461,"VP",1,1
1,3.77184406138146,4,461,"VPC",1,1
1,2.10236230571504,5,461,"VPC",1,1
1,4.14143734544498,6,461,"VPC",1,1
2,2.17570371380882,1,461,"VP",1,1
2,4.84597774513416,2,461,"VP",1,1
2,2.17042102825615,3,461,"VP",1,1
2,3.27896176976451,4,461,"VPC",1,1
2,2.29794471559708,5,461,"VPC",1,1
2,4.12172776472805,6,461,"VPC",1,1
3,3.78100821911516,1,461,"VP",1,1
3,4.00863612984526,2,461,"VP",1,1
3,3.17820984274567,3,461,"VP",1,1
3,5.21356348227547,4,461,"VPC",1,1
3,3.40336335440839,5,461,"VPC",1,1
3,4.19189585925629,6,461,"VPC",1,1
4,4.21009001683333,1,461,"VP",1,1
4,2.74927282116878,2,461,"VP",1,1
4,4.97667493777297,3,461,"VP",1,1
4,2.63702192460417,4,461,"VPC",1,1
4,3.48026235123223,5,461,"VPC",1,1
4,3.07439376639934,6,461,"VPC",1,1
5,4.07775201410716,1,461,"VP",1,1
5,2.74143073721885,2,461,"VP",1,1
5,3.3498308775913,3,461,"VP",1,1
5,2.61858339711782,4,461,"VPC",1,1
5,4.92346793417213,5,461,"VPC",1,1
5,2.63058885865251,6,461,"VPC",1,1
6,2.38210639169802,1,461,"VP",1,1
6,2.37601825507123,2,461,"VP",1,1
6,2.3962617507491,3,461,"VP",1,1
6,2.18983380668648,4,461,"VPC",1,1
6,2.41684677057403,5,461,"VPC",1,1
6,2.43656307519962,6,461,"VPC",1,1
1,3.34188428205892,1,462,"VP",1,1
1,3.71064591056193,2,462,"VP",1,1
1,4.00111011119688,3,462,"VP",1,1
1,3.82341572271861,4,462,"VPC",1,1
1,4.81509300548235,5,462,"VPC",1,1
1,2.94097839300264,6,462,"VPC",1,1
2,2.95067603752737,1,462,"VP",1,1
2,4.2628118434454,2,462,"VP",1,1
2,3.9918163352982,3,462,"VP",1,1
2,3.96470044559449,4,462,"VPC",1,1
2,3.48376211814429,5,462,"VPC",1,1
2,2.43324312715197,6,462,"VPC",1,1
3,2.33173573304371,1,462,"VP",1,1
3,4.66213871558735,2,462,"VP",1,1
3,2.13352989289057,3,462,"VP",1,1
3,3.96432916432778,4,462,"VPC",1,1
3,2.33513042338674,5,462,"VPC",1,1
3,3.10774557909376,6,462,"VPC",1,1
4,3.03155323842059,1,462,"VP",1,1
4,3.64891431610129,2,462,"VP",1,1
4,3.08728859848496,3,462,"VP",1,1
